class,len
Attack,2685
Attack,4702
Attack,4409
Attack,1283
Attack,3454
Attack,563
Attack,1497
Attack,563
Attack,563
Attack,563
Attack,597
Attack,563
Attack,574
Attack,563
Attack,17584
Attack,17512
Attack,7712
Attack,141
Attack,129
Attack,38
Attack,561
Attack,561
Attack,561
Attack,561
Attack,126
Attack,126
Attack,126
Attack,126
Attack,126
Attack,126
Attack,30
Attack,7739
Attack,30
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,37
Attack,35
Attack,35
Attack,8643
Attack,4154
Attack,2613
Attack,3149
Attack,3243
Attack,1134
Attack,2002
Attack,1898
Attack,1531
Attack,2010
Attack,1715
Attack,1740
Attack,2132
Attack,6429
Attack,1257
Attack,1190
Attack,32
Attack,34
Attack,34
Attack,35
Attack,12990
Attack,17547
Attack,132
Attack,35634
Attack,32
Attack,32
Attack,32
Attack,38
Attack,14286
Attack,7887
Attack,3591
Attack,34
Attack,32
Attack,10120
Attack,9274
Attack,102
Attack,633
Attack,14992
Attack,11523
Attack,11276
Attack,31816
Attack,38258
Attack,102
Attack,3335
Attack,2327
Attack,38
Attack,31
Attack,16677
Attack,29581
Attack,1078
Attack,31380
Attack,14998
Attack,33
Attack,35
Attack,33
Attack,32
Attack,33
Attack,35
Attack,33
Attack,33
Attack,32
Attack,33
Attack,35
Attack,32
Attack,31
Attack,49200
Attack,39088
Attack,31
Attack,16303
Attack,736
Attack,1709
Attack,725
Attack,680
Attack,676
Attack,734
Attack,734
Attack,564
Attack,1103
Attack,1006
Attack,846
Attack,560
Attack,560
Attack,559
Attack,560
Attack,560
Attack,558
Attack,19084
Attack,102
Attack,22813
Attack,31
Attack,31
Attack,31211
Attack,569
Attack,593
Attack,599
Attack,593
Attack,593
Attack,603
Attack,558
Attack,558
Attack,17045
Attack,16861
Attack,558
Attack,558
Attack,13886
Attack,22287
Attack,4842
Attack,31
Attack,18990
Attack,31
Attack,9733
Attack,7982
Attack,14112
Attack,8587
Attack,7936
Attack,8440
Attack,23728
Attack,15320
Attack,39505
Attack,16427
Attack,8504
Attack,17518
Attack,17893
Attack,15432
Attack,1485
Attack,3630
Attack,32
Attack,11661
Attack,49074
Attack,38
Attack,31
Attack,10180
Attack,25230
Attack,8301
Attack,31
Attack,31
Attack,31
Attack,31
Attack,13034
Attack,12576
Attack,31
Attack,1861
Attack,1703
Attack,1513
Attack,11871
Attack,31
Attack,98
Attack,31
Attack,26187
Attack,4784
Attack,626
Attack,814
Attack,32
Attack,32
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,30
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,10236
Attack,4213
Attack,6977
Attack,32
Attack,32
Attack,37
Attack,37
Attack,38
Attack,38
Attack,33
Attack,820
Attack,6835
Attack,1785
Attack,3778
Attack,14935
Attack,33193519
Attack,33
Attack,19525
Attack,294
Attack,294
Attack,1358
Attack,7174474
Attack,294
Attack,4451
Attack,294
Attack,294
Attack,30332
Attack,617
Attack,725
Attack,1460
Attack,725
Attack,31
Attack,21477
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,5460
Attack,17719
Attack,31
Attack,38
Attack,32
Attack,32
Attack,32
Attack,231
Attack,241
Attack,181
Attack,10308
Attack,31
Attack,31
Attack,118
Attack,13051
Attack,15457
Attack,11810
Attack,13451
Attack,12613
Attack,19344
Attack,22442
Attack,9969
Attack,5727
Attack,5272
Attack,411
Attack,11626
Attack,14264
Attack,16031
Attack,11100
Attack,12751
Attack,12363
Attack,13149
Attack,12280
Attack,125
Attack,5817
Attack,3677
Attack,163
Attack,4395
Attack,17206
Attack,35
Attack,42924
Attack,13077
Attack,11970
Attack,14822
Attack,1188
Attack,10308
Attack,13401
Attack,3855
Attack,6242
Attack,5502
Attack,2488
Attack,1931
Attack,16363
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,15365
Attack,34
Attack,118
Attack,118
Attack,125
Attack,4979
Attack,27505
Attack,28481
Attack,5682
Attack,5603
Attack,125
Attack,5432
Attack,125
Attack,125
Attack,4873
Attack,118
Attack,118
Attack,7695
Attack,118
Attack,118
Attack,118
Attack,118
Attack,118
Attack,8283
Attack,4821
Attack,2855
Attack,2838
Attack,32
Attack,10577
Attack,33
Attack,36
Attack,36
Attack,39
Attack,32
Attack,4333
Attack,118
Attack,118
Attack,10929
Attack,118
Attack,118
Attack,118
Attack,71678
Attack,1304
Attack,25220
Attack,26196
Attack,23352
Attack,183
Attack,26837
Attack,118
Attack,118
Attack,125
Attack,14063
Attack,11806
Attack,118
Attack,32
Attack,5223
Attack,5769
Attack,6228
Attack,125
Attack,125
Attack,125
Attack,129
Attack,118
Attack,14458
Attack,18474
Attack,32
Attack,26834
Attack,21548
Attack,153
Attack,1265
Attack,22847
Attack,19830
Attack,19499
Attack,1273
Attack,13281
Attack,1248
Attack,180
Attack,122
Attack,1272
Attack,1248
Attack,72
Attack,183
Attack,129
Attack,12412
Attack,10360
Attack,179
Attack,9777
Attack,8780
Attack,133
Attack,9236
Attack,1252
Attack,8702
Attack,13731
Attack,14575
Attack,4336
Attack,18076
Attack,18710
Attack,18336
Attack,18884
Attack,1252
Attack,6226
Attack,154
Attack,5753
Attack,5443
Attack,26863
Attack,18348
Attack,41239
Attack,26759
Attack,26178
Attack,25738
Attack,28332
Attack,118
Attack,118
Attack,4908
Attack,4071
Attack,4976
Attack,5907
Attack,3923
Attack,3857
Attack,3551
Attack,5184
Attack,20200
Attack,10437
Attack,819
Attack,18445
Attack,34
Attack,142
Attack,37
Attack,6803
Attack,5850
Attack,5500
Attack,5487
Attack,4784
Attack,102
Attack,14429
Attack,13331
Attack,28903
Attack,16461
Attack,12674
Attack,11399
Attack,11204
Attack,11743
Attack,14495
Attack,9817
Attack,14192
Attack,34
Attack,34
Attack,34
Attack,34
Attack,34
Attack,40905
Attack,11384
Attack,10168
Attack,10238
Attack,9746
Attack,22929
Attack,36
Attack,32
Attack,36
Attack,36
Attack,31
Attack,34
Attack,1206
Attack,1236
Attack,1206
Attack,338
Attack,1199
Attack,1170
Attack,1170
Attack,9084
Attack,11142
Attack,10309
Attack,34
Attack,34
Attack,34
Attack,34
Attack,34
Attack,34
Attack,34
Attack,15619
Attack,12485
Attack,11982
Attack,34
Attack,34
Attack,34
Attack,34
Attack,34
Attack,34
Attack,5432
Attack,14696
Attack,16550
Attack,3749
Attack,3580
Attack,3567
Attack,3389
Attack,4064
Attack,3774
Attack,3583
Attack,3174
Attack,3356
Attack,15086
Attack,3383
Attack,34
Attack,34
Attack,34
Attack,34
Attack,38
Attack,34
Attack,34
Attack,37
Attack,37
Attack,37
Attack,37
Attack,149
Attack,94
Attack,83
Attack,136
Attack,1239
Attack,31
Attack,31
Attack,31
Attack,3027
Attack,31
Attack,31
Attack,15984
Attack,12307
Attack,25661
Attack,3074
Attack,9930
Attack,31
Attack,33
Attack,33
Attack,33
Attack,36
Attack,33
Attack,16409
Attack,30
Attack,35
Attack,7721
Attack,5622
Attack,766
Attack,7796
Attack,4271
Attack,3478
Attack,3626
Attack,12730
Attack,34
Attack,12522
Attack,34
Attack,34
Attack,18660
Attack,16959
Attack,34
Attack,34
Attack,16241
Attack,34
Attack,34
Attack,765
Attack,2112
Attack,1857
Attack,949
Attack,950
Attack,81
Attack,34
Attack,34
Attack,34
Attack,34
Attack,81
Attack,81
Attack,81
Attack,33
Attack,34
Attack,34
Attack,34
Attack,34
Attack,34
Attack,34
Attack,38
Attack,39
Attack,16914
Attack,18129
Attack,15724
Attack,16980
Attack,4447
Attack,12332
Attack,2791
Attack,2874
Attack,2626
Attack,1350
Attack,1236
Attack,1230
Attack,930
Attack,933
Attack,949
Attack,957
Attack,3223
Attack,953
Attack,21124
Attack,17716
Attack,19712
Attack,19156
Attack,19288
Attack,19566
Attack,19984
Attack,22222
Attack,20442
Attack,7350
Attack,37937
Attack,13183
Attack,31
Attack,33
Attack,32
Attack,32
Attack,32
Attack,3245
Attack,2398
Attack,2090
Attack,2451
Attack,31
Attack,48
Attack,32
Attack,33
Attack,32
Attack,1259
Attack,32
Attack,34
Attack,34
Attack,34
Attack,34
Attack,34
Attack,35
Attack,79
Attack,18547
Attack,35
Attack,35
Attack,36
Attack,35
Attack,83
Attack,83
Attack,83
Attack,122
Attack,83
Attack,83
Attack,83
Attack,83
Attack,83
Attack,32
Attack,39
Attack,39
Attack,36
Attack,36
Attack,33
Attack,6600
Attack,6236
Attack,3882
Attack,17715
Attack,20462
Attack,18140
Attack,17560
Attack,1169
Attack,1180
Attack,1180
Attack,1173
Attack,1173
Attack,1173
Attack,1207
Attack,1210
Attack,1173
Attack,1210
Attack,1173
Attack,1187
Attack,1173
Attack,1173
Attack,1173
Attack,1180
Attack,1210
Attack,1173
Attack,1173
Attack,1173
Attack,1210
Attack,1173
Attack,1173
Attack,1173
Attack,1173
Attack,1173
Attack,1173
Attack,1173
Attack,1196
Attack,11518
Attack,1173
Attack,1173
Attack,1177
Attack,1173
Attack,1173
Attack,1200
Attack,1169
Attack,1206
Attack,1173
Attack,1173
Attack,1200
Attack,1176
Attack,1200
Attack,6548
Attack,6497
Attack,2416
Attack,10795
Attack,9459
Attack,12558
Attack,1227
Attack,1173
Attack,1208
Attack,1208
Attack,1231
Attack,100
Attack,5641
Attack,43463
Attack,3877
Attack,1205
Attack,2555
Attack,1247
Attack,39
Attack,79
Attack,4893
Attack,83
Attack,83
Attack,83
Attack,83
Attack,83
Attack,1266
Attack,13788
Attack,83
Attack,1180
Attack,10841
Attack,11578
Attack,1191
Attack,120
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,40
Attack,40
Attack,40
Attack,40
Attack,40
Attack,40
Attack,32
Attack,31
Attack,37
Attack,1200
Attack,672
Attack,1171
Attack,35
Attack,36
Attack,53184
Attack,11018
Attack,12420
Attack,12174
Attack,51942
Attack,620
Attack,599
Attack,624
Attack,607
Attack,604
Attack,634
Attack,593
Attack,15259
Attack,572
Attack,597
Attack,15437
Attack,596
Attack,21875
Attack,558
Attack,33
Attack,33
Attack,5967
Attack,32101
Attack,46104
Attack,13821
Attack,35
Attack,1173
Attack,1177
Attack,1173
Attack,1196
Attack,1173
Attack,1173
Attack,1173
Attack,6380
Attack,6461
Attack,5503
Attack,4389
Attack,1173
Attack,1196
Attack,1173
Attack,1200
Attack,1173
Attack,1210
Attack,1173
Attack,1207
Attack,1210
Attack,1173
Attack,1173
Attack,10866
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,38
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,77
Attack,78
Attack,78
Attack,78
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,4340
Attack,47
Attack,4066
Attack,3564
Attack,2892
Attack,3484
Attack,3802
Attack,2791
Attack,2425
Attack,32
Attack,32
Attack,31
Attack,32
Attack,47
Attack,47
Attack,38
Attack,12362
Attack,7255
Attack,8469
Attack,33776
Attack,11328
Attack,31
Attack,17635
Attack,9381
Attack,3251
Attack,16695
Attack,3786
Attack,294
Attack,40791
Attack,9477
Attack,14058
Attack,16491
Attack,9439
Attack,9208
Attack,7252
Attack,626
Attack,1729
Attack,4484
Attack,102
Attack,43682
Attack,4847
Attack,21632
Attack,20987
Attack,32204
Attack,44468
Attack,20148
Attack,16611
Attack,3673
Attack,17025
Attack,9169
Attack,19611
Attack,33379
Attack,17944
Attack,6487
Attack,4851
Attack,19624
Attack,3437
Attack,135
Attack,5430
Attack,11082
Attack,11800
Attack,38494
Attack,23742
Attack,1928
Attack,2832
Attack,2450
Attack,2562
Attack,2185
Attack,2573
Attack,3187
Attack,2566
Attack,2652
Attack,8226049
Attack,2583
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,141
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,141
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,104
Attack,37479
Attack,7981
Attack,1075
Attack,915
Attack,32
Attack,32
Attack,32
Attack,32
Attack,37
Attack,37
Attack,37
Attack,37
Attack,37
Attack,37
Attack,3885
Attack,16501
Attack,31
Attack,23339
Attack,17156
Attack,33
Attack,627
Attack,14218
Attack,32
Attack,35
Attack,558
Attack,559
Attack,559
Attack,116
Attack,14486
Attack,18004
Attack,31
Attack,31
Attack,31
Attack,2748
Attack,3581
Attack,2730
Attack,1170
Attack,1170
Attack,1169
Attack,1169
Attack,1170
Attack,2994
Attack,84
Attack,40
Attack,40
Attack,40
Attack,3269
Attack,4078
Attack,2147
Attack,405
Attack,22360
Attack,23902
Attack,7935
Attack,11252
Attack,18567
Attack,19584
Attack,38
Attack,38
Attack,120
Attack,8747
Attack,10436
Attack,7157
Attack,1336
Attack,2070
Attack,7104
Attack,19023
Attack,12649
Attack,244
Attack,4180
Attack,16906
Attack,18666
Attack,17290
Attack,17236
Attack,14656
Attack,32
Attack,32
Attack,28503
Attack,3303
Attack,11634
Attack,3852
Attack,4391
Attack,5329
Attack,3161
Attack,3068
Attack,18749
Attack,4072
Attack,3510
Attack,3074
Attack,15017
Attack,14705
Attack,3277
Attack,16481
Attack,10589
Attack,6894
Attack,5829
Attack,8606
Attack,31
Attack,31
Attack,31
Attack,3881
Attack,14654
Attack,31
Attack,31
Attack,31
Attack,31
Attack,14281
Attack,10146
Attack,10362
Attack,26699
Attack,15935
Attack,12247
Attack,1725
Attack,16610
Attack,35737
Attack,10322
Attack,1484
Attack,7346
Attack,5595
Attack,4539
Attack,3405
Attack,34123
Attack,3828
Attack,3087
Attack,3552
Attack,74
Attack,74
Attack,74
Attack,33
Attack,111
Attack,31232
Attack,23927
Attack,18294
Attack,32
Attack,31
Attack,13632
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,3289
Attack,1534
Attack,1595
Attack,11796
Attack,31
Attack,30
Attack,36
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,34
Attack,34
Attack,29789
Attack,9146
Attack,13665
Attack,102
Attack,102
Attack,37
Attack,8290
Attack,4560
Attack,22388
Attack,39165
Attack,602
Attack,7307
Attack,15930
Attack,34001
Attack,14474
Attack,19215
Attack,20806
Attack,19202
Attack,48764
Attack,7225
Attack,726
Attack,624
Attack,725
Attack,1
Attack,31
Attack,31
Attack,31
Attack,31
Attack,274
Attack,111
Attack,6178
Attack,10301
Attack,119309
Attack,36
Attack,33236
Attack,19890
Attack,31
Attack,32109
Attack,28691
Attack,28190
Attack,78
Attack,41
Attack,41
Attack,41
Attack,41
Attack,41
Attack,41
Attack,41
Attack,41
Attack,41
Attack,41
Attack,41
Attack,3584
Attack,3492
Attack,32
Attack,2841
Attack,3154
Attack,3033
Attack,3013
Attack,2928
Attack,35
Attack,34
Attack,34
Attack,4459
Attack,34
Attack,34
Attack,33
Attack,33
Attack,38
Attack,38
Attack,2520
Attack,38
Attack,34
Attack,34
Attack,7141
Attack,8125
Attack,4003
Attack,5148
Attack,31
Attack,15112
Attack,35
Attack,8167
Attack,33488
Attack,39
Attack,139
Attack,99
Attack,40
Attack,40
Attack,41
Attack,40
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,13102
Attack,1109
Attack,923
Attack,1164
Attack,1164
Attack,1161
Attack,1109
Attack,1109
Attack,35
Attack,6038
Attack,5947
Attack,81
Attack,28956
Attack,81
Attack,10667
Attack,16
Attack,31
Attack,32
Attack,31
Attack,420
Attack,9890
Attack,7171
Attack,17993
Attack,36
Attack,534
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,38
Attack,31
Attack,31
Attack,31
Attack,38
Attack,31
Attack,31
Attack,31
Attack,31
Attack,38
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,31
Attack,78
Attack,806
Attack,32
Attack,5401
Attack,5757
Attack,5775
Attack,5696
Attack,1152
Attack,1152
Attack,1152
Attack,1152
Attack,1152
Attack,1152
Attack,1152
Attack,1145
Attack,1116
Attack,31
Attack,31
Attack,33
Attack,31
Attack,32
Attack,32
Attack,754
Attack,725
Attack,725
Attack,725
Attack,725
Attack,725
Attack,728
Attack,728
Attack,728
Attack,728
Attack,728
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,36
Attack,21509
Attack,3636
Attack,3846
Attack,3656
Attack,4450
Attack,18061
Attack,15281
Attack,13041
Attack,14313
Attack,16503
Attack,14914
Attack,31238
Attack,5369
Attack,707
Attack,170
Attack,37
Attack,9554
Attack,10314
Attack,10138
Attack,10061
Attack,39270
Attack,11031
Attack,12307
Attack,12914
Attack,6655
Attack,6299
Attack,6651
Attack,6862
Attack,11105
Attack,3904
Attack,4106
Attack,3978
Attack,42
Attack,3806
Attack,3886
Attack,3862
Attack,4132
Attack,4128
Attack,5456
Attack,3906
Attack,3981
Attack,48
Attack,31
Attack,1238
Attack,35
Attack,35
Attack,35
Attack,35
Attack,35
Attack,1177
Attack,1210
Attack,1210
Attack,1210
Attack,1214
Attack,1173
Attack,1210
Attack,1210
Attack,3224
Attack,6264
Attack,13632
Attack,9688
Attack,8640
Attack,31
Attack,32
Attack,808
Attack,12532
Attack,19933
Attack,17569
Attack,937
Attack,47257
Attack,3265
Attack,1210
Attack,1241
Attack,1210
Attack,1237
Attack,41
Attack,41
Attack,45
Attack,86
Attack,37
Attack,37
Attack,37
Attack,35
Attack,35
Attack,35
Attack,35
Attack,37
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,33
Attack,1178
Attack,2641
Attack,2710
Attack,10371
Attack,144
Attack,8146
Attack,8080
Attack,14342
Attack,7267
Attack,144
Attack,151
Attack,144
Attack,4717
Attack,14968
Attack,119
Attack,14547
Attack,6911
Attack,7397
Attack,32
Attack,32
Attack,39659
Attack,7614
Attack,11609
Attack,16038
Attack,9710
Attack,814
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,6018
Attack,34
Attack,34
Attack,34
Attack,34
Attack,34
Attack,3201
Attack,1691
Attack,34
Attack,1687
Attack,1687
Attack,1535
Attack,1519
Attack,762
Attack,129
Attack,17904
Attack,13624
Attack,1281
Attack,11496
Attack,7089
Attack,6968
Attack,6667
Attack,5733
Attack,5342
Attack,5119
Attack,4997
Attack,4293
Attack,3990
Attack,3985
Attack,11347
Attack,3656
Attack,3440
Attack,3038
Attack,3022
Attack,3072
Attack,3281
Attack,3448
Attack,3189
Attack,3068
Attack,11114
Attack,3163
Attack,31
Attack,44114
Attack,923
Attack,923
Attack,946
Attack,946
Attack,12532
Attack,118
Attack,14839
Attack,122
Attack,125
Attack,31
Attack,44
Attack,44
Attack,44
Attack,44
Attack,36
Attack,36
Attack,36
Attack,28231
Attack,34480
Attack,2569
Attack,2487
Attack,2471
Attack,3457
Attack,2261
Attack,2297
Attack,2447
Attack,2492
Attack,1764
Attack,10143
Attack,31
Attack,31
Attack,31
Attack,31
Attack,13059
Attack,12074
Attack,32
Attack,31
Attack,32
Attack,6777
Attack,299
Attack,164
Attack,157
Attack,108
Attack,102
Attack,10511
Attack,13162
Attack,39
Attack,2089
Attack,1024
Attack,1026
Attack,2069
Attack,2582
Attack,24824
Attack,22727
Attack,11564
Attack,10832
Attack,10345
Attack,10471
Attack,2144
Attack,10174
Attack,9129
Attack,8924
Attack,8278
Attack,10785
Attack,11977
Attack,9506
Attack,18417
Attack,7345
Attack,39
Attack,43
Attack,3490
Attack,1242
Attack,1237
Attack,1210
Attack,1210
Attack,1211
Attack,1214
Attack,1217
Attack,1210
Attack,1210
Attack,1210
Attack,1233
Attack,1210
Attack,10884
Attack,12158
Attack,15211
Attack,37
Attack,40
Attack,36
Attack,36
Attack,33
Attack,8626
Attack,32
Attack,32
Attack,24112
Attack,16926
Attack,17659
Attack,5639
Attack,5235
Attack,4573
Attack,7212
Attack,7151
Attack,64582
Attack,30
Attack,38
Attack,38
Attack,38
Attack,38
Attack,38
Attack,34
Attack,34
Attack,34
Attack,34
Attack,34
Attack,34
Attack,34
Attack,34
Attack,34
Attack,31
Attack,34
Attack,37
Attack,34
Attack,37
Attack,34
Attack,34
Attack,34
Attack,34
Attack,34
Attack,34
Attack,34
Attack,34
Attack,35
Attack,35
Attack,35
Attack,35
Attack,35
Attack,35
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,1137
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,31
Attack,32
Attack,32
Attack,32
Attack,32
Attack,34
Attack,31
Attack,31
Attack,32
Attack,36
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,3377
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
Attack,32
